address,lat,lon
"Keesara,Hyderabad, India",17.5019582,78.5887178
"Rudraram,Hyderabad, India",,
"AS Rao Nagar,Hyderabad, India",17.4798689,78.5509653
"Sultanpur,Hyderabad, India",,
"Chitkul,Hyderabad, India",,
"Muthangi,Hyderabad, India",,
"Malkajgiri,Hyderabad, India",17.4511764,78.5368997
"Mansanpally,Hyderabad, India",,
"Karimnagar,Karimnagar, India",18.4348122,79.1328042
"Ramachandrapuram,Karimnagar, India",,
"Shankarpally,Hyderabad, India",,
"Cherlapalli,Nalgonda, India",,
"Bhuvanagiri,Hyderabad, India",,
"Defence Colony JJ Nagar,Hyderabad, India",17.3176682,78.6117136
"Chilkoor,Hyderabad, India",,
"Moinabad,Hyderabad, India",17.352924,78.3391396
"Proddutur,Hyderabad, India",,
"Aler,Nalgonda, India",,
"Anantharam,Hyderabad, India",,
"Nalgonda,Nalgonda, India",17.0504406,79.2669235
"Chandmari,Agartala, India",,
"Indranagar,Agartala, India",,
"Kashipur,Agartala, India",,
"Sushant Lok 3,Gurgaon, India",28.464228,77.076724
"Surajpur,Greater Noida, India",28.5106528,77.4786055
"Bhopa-Shukrataal Road,Muzaffarnagar, India",,
"Eta 2,Greater Noida, India",28.4944428,77.5285251
"Ashiyana Colony,Lucknow, India",,
"Sahibabad,Ghaziabad, India",28.6676672,77.3681893
"Shastri Nagar,Ghaziabad, India",28.6712813,77.4604051
"Laxmi Nagar,New Delhi, India",28.576794,77.2062778
"Kanpur Gwalior Bypass Road,Jhansi, India",,
"NH-58,Meerut, India",28.9644308,77.6557111
"Kanth Road,Moradabad, India",,
"Tronica City,Ghaziabad, India",28.7829844,77.2680521
"Rajendra Nagar,Ghaziabad, India",28.679745,77.3576545
"Shastri Nagar,Rajkot, India",,
"Jakhan,Dehradun, India",30.2360022,78.2432125
"Channi Himmat,Jammu, India",32.6864891,74.8863825
"Thatipur,Gwalior, India",26.2116312,78.2120307
"Dhangu Road,Pathankot, India",32.2625096,75.6507411
"Puthiyakavu,Kochi, India",9.7173437,76.3175551
"Raj Nagar,Ghaziabad, India",28.6818623,77.4461161
"Bhosari,Pune, India",18.6210093,73.8501298
"Jakkur Road,Bangalore, India",13.093392,77.6008848
"Nishatgani,Lucknow, India",,
"Dayal Bagh,Agra, India",27.2192664,78.0083362
"Bhaunri,Bhopal, India",23.279862,77.2894164
"Devas Road,Indore, India",,
"Sikandra,Agra, India",27.21273,77.9501491
"Lawyers Colony,Agra, India",,
"Kaulakha,Agra, India",,
"Kamla nagar,Agra, India",27.2120003,78.0182974
"Fatehpur Sikri Road Bhogipura,Agra, India",,
"Sector 16B Awas Vikas Colony,Agra, India",,
"NH 2,Mathura, India",27.4955539,77.6855554
"Patholi,Agra, India",,
"Pratap Nagar,Agra, India",27.1852205,77.9789218
"NH2 Agra,Agra, India",27.1752554,78.0098161
"Talganj,Agra, India",,
"Vayu Vihar,Agra, India",,
"Sikandra Bodla Road,Agra, India",27.2063132,77.9531392
"Kuberpur,Agra, India",27.2230206,78.1309194
"Jaipur House,Agra, India",27.1860837,77.9865215
"Shahganj,Agra, India",27.1773359,77.9892966
"Rakabganj,Agra, India",27.1701129,78.0120081
"Khandari,Agra, India",27.209394,77.9918161
"Kailashpuri,Agra, India",,
"Kolar,Bhopal, India",23.1823869,77.4176278
"Tahra,Vrindavan, India",,
"Rishikesh,Dehradun, India",30.1086537,78.2916193
"Civil Lines,Agra, India",27.1994347,78.0059008
"Rajpur Road,Dehradun, India",30.3260492,78.0439766
"Gwalior Road,Agra, India",27.1762014,78.0161385
"Sector 143,Noida, India",28.5026633,77.4262557
"Jaipur Road,Agra, India",27.1499059,77.8563792
"Pratap Pura,Agra, India",,
"Sector Pi 1,Greater Noida, India",28.4708312,77.539067
"Sadar Bazaar,Agra, India",27.1591819,78.0094448
"Kundoul,Agra, India",,
"Taj Nagari 2,Agra, India",,
"Swarn Jayanti Nagar,Aligarh, India",,
"Tala Nagri,Aligarh, India",,
"Asadpur Kayam,Aligarh, India",,
"Jattari,Aligarh, India",27.9474637,77.6547733
"Sasani Gate,Aligarh, India",,
"Jhusi,Allahabad, India",25.4281109,81.9137525
"Phaphamau,Allahabad, India",25.5288334,81.856318
"Jhalwa,Allahabad, India",25.4324663,81.7724417
"Kasari Masari,Allahabad, India",,
"NH 56,Lucknow, India",26.8381,80.9346001
"Jail Road,Lucknow, India",,
"Mughal Sarai,Chandauli, India",25.2827173,83.1120205
"Ramnagar,Varanasi, India",25.2701522,83.0299258
"Allahabad Road,Kanpur, India",,
"Kidwainagar,Kanpur, India",26.4246306,80.3337441
"Avas Vikas Colony,Lucknow, India",25.4545074,78.5345518
"Dhumanganj,Allahabad, India",,
"Marihan,Mirzapur, India",24.9151054,82.7163422
"Khajuri,Varanasi, India",25.3463601,82.9912076
"Chakeri Ward,Kanpur, India",,
"Sasaram,Rohtas, India",24.9509656,84.0148733
"Chaubepur,Kanpur, India",,
"Babatpur,Varanasi, India",25.4539658,82.8805167
"Rohania,Varanasi, India",,
"Nagram Road,Lucknow, India",,
"Nigoha,Lucknow, India",,
"Manauri,Allahabad, India",25.4698192,81.6619051
"Andawa,Allahabad, India",,
"Lukarganj,Allahabad, India",,
"Bamhrauli,Allahabad, India",25.444983,81.7386182
"Mohiuddinpur,Meerut, India",28.8857645,77.6220085
"Mungari,Allahabad, India",25.3069031,81.9378917
"Kargaina,Bareilly, India",,
"Nainital Road,Bareilly, India",28.4364303,79.4332572
"Ghanghora Piparia,Bareilly, India",,
"Mundia Ahmed Nagar,Bareilly, India",,
"Harunagla,Bareilly, India",28.3532311,79.4655613
"Sector 107,Noida, India",28.545932,77.376561
"Sector 16B,Noida, India",28.5754084,77.3128357
"Sector 79,Noida, India",28.4712685,77.5308813
"Tech Zone,Greater Noida, India",,
"Sector 1,Greater Noida, India",28.4705885,77.5316305
"Sector 76,Noida, India",28.5653305,77.3796581
"Sector 120,Noida, India",28.5862313,77.3965935
"Techzone 4,Greater Noida, India",,
"Kamptee,Nagpur, India",21.2170645,79.1964178
"Laxmi Nagar,BHILAI, India",,
"Knowledge Park 5,Greater Noida, India",28.478588,77.4813689
"Sector 95,Gurgaon, India",28.4149443,76.9114892
"Vaishali Extension,Ghaziabad, India",,
"Lal Kuan,Ghaziabad, India",28.633381,77.4737197
"Sector 3 Vaishali,Ghaziabad, India",28.6471629,77.3346949
"Sector 75,Noida, India",28.4716932,77.5313411
"Omicron 3,Greater Noida, India",28.4758348,77.5544788
"Sector 14 Vasundhara,Ghaziabad, India",28.659364,77.3613151
"Chander Nagar,Ghaziabad, India",28.661736,77.3248885
"Sector 46,Noida, India",28.5521626,77.3606057
"Mandrem,Goa, India",15.6551117,73.7197877
"Sector 22D Yamuna Expressway,Greater Noida, India",,
"Wave City,Ghaziabad, India",,
"Jaypee Greens,Greater Noida, India",,
"Loni Road,Ghaziabad, India",28.6848022,77.3763798
"Ajabpur Mangavali,Ghaziabad, India",,
"Shalimar Garden Extension 2,Ghaziabad, India",,
"Sector 137,Noida, India",28.5086371,77.4104526
"Shalimar Garden,Ghaziabad, India",28.6880824,77.3438878
"Abhay Khand,Ghaziabad, India",,
"Panki,Kanpur, India",26.4595614,80.2390699
"Shalimar Garden Extension 1,Ghaziabad, India",,
"Rajiv Nagar,Ghaziabad, India",28.6860497,77.3708491
"INDRA NAGAR,Dehradun, India",,
"Fergusson College Road,Pune, India",18.5264219,73.8402377
"Nehru Nagar,Ghaziabad, India",28.6543586,77.4484508
"Nehru Nagar 3,Ghaziabad, India",,
"Anand Parbat,New Delhi, India",28.6624722,77.1853223
"NH 58,Ghaziabad, India",28.686062,77.3860817
"Chiranjiv Vihar,Ghaziabad, India",28.6728852,77.4743295
"Meerut Road Industrial Area,Ghaziabad, India",28.6859637,77.4353364
"Pratap Vihar,Ghaziabad, India",28.6444638,77.4097432
"Vaibhav Khand,Ghaziabad, India",28.6373636,77.3615746
"Noor Nagar,Ghaziabad, India",24.9484829,67.004238
"Sector 32,Noida, India",28.579608,77.3502425
"Sector 4 Vaishali,Ghaziabad, India",28.6471629,77.3346949
"Madhuban Bapudham,Ghaziabad, India",28.7070611,77.4720075
"Lajpat Nagar,Ghaziabad, India",,
"Sector 2 Rajendra Nagar,Ghaziabad, India",28.679745,77.3576545
"Pratap Vihar Sector 11,Ghaziabad, India",28.6444638,77.4097432
"Sanjay Nagar,Ghaziabad, India",28.6313989,77.4709115
"Model Town,Ghaziabad, India",28.6507907,77.4431904
"Muradnagar,Ghaziabad, India",28.7733808,77.5033582
"Loni,Ghaziabad, India",28.7317295,77.2900919
"Malibu Town,Gurgaon, India",28.4234344,77.0468649
"Mayfield Garden,Gurgaon, India",28.4227493,77.0705636
"Sector 55,Gurgaon, India",28.4274166,77.1097538
"Sushant Lok 1,Gurgaon, India",28.4545693,77.0826249
"Jasrup Nagar,Hapur, India",28.7334281,77.7600702
"Ashok Vatika,Ghaziabad, India",,
"Delhi Road,Moradabad, India",28.8303494,78.7379745
"Brijghat,Hapur, India",,
"Garh Mukheshwar,Hapur, India",,
"Deva Road,Lucknow, India",26.9037349,81.050019
"Barabanki,Lucknow, India",26.8662932,80.9443699
"Hardoi Road,Lucknow, India",26.875545,80.8595206
"Banthra,Lucknow, India",,
"Kursi Road,Lucknow, India",26.8724587,80.9413292
"Sector 140,Noida, India",28.5705399,77.3228931
"Hasanganj,Lucknow, India",26.8604956,80.9376462
"Anora Kala,Lucknow, India",,
"Sonaee Kazehra,Lucknow, India",,
"Aishbagh,Lucknow, India",26.837359,80.9097954
"Jankipuram Extension,Lucknow, India",,
"Sector J Jankipuram ,Lucknow, India",26.9333412,80.9369118
"Sharda Nagar,Lucknow, India",,
"Jankipuram,Lucknow, India",26.9326839,80.9396394
"Mansarovar,Lucknow, India",26.774003,80.9105075
"Transport Nagar,Lucknow, India",26.777877,80.8826512
"Rashmi Khand,Lucknow, India",,
"Nehrunagar,Lucknow, India",,
"Bakshi Ka Talab,Lucknow, India",27.0349427,80.9214373
"Priyadarshani,Lucknow, India",,
"Hans Khera,Lucknow, India",,
"Gaurabagh,Lucknow, India",,
"Babasaheb Bhim Rao Ambedkar University Area,Lucknow, India",,
"Ruchi Khand 1,Lucknow, India",,
"Hindnagar Colony,Lucknow, India",,
"Mahanagar,Lucknow, India",26.8744534,80.9581781
"Gokhale marg,Lucknow, India",26.8577442,80.958092
"Mubarakpur,Lucknow, India",,
"Rana Pratap Marg,Lucknow, India",26.853969,80.9533963
"Lalbagh,Lucknow, India",26.7908341,80.8701804
"Maidan,Kolkata, India",22.5503487,88.3457129
"Indira Nagar,Lucknow, India",26.8823182,80.9900344
"Charbagh,Lucknow, India",26.8334969,80.9264143
"Madiyaon,Lucknow, India",,
"Alam Nagar,Lucknow, India",,
"Sector 6,Noida, India",28.5937508,77.3205129
"Kishan Path,Lucknow, India",,
"Chinhat,Lucknow, India",26.8751435,81.0355588
"Rajajipuram,Lucknow, India",26.8410454,80.8525902
"Rajendranagar,Lucknow, India",,
"Golaganj,Lucknow, India",,
"Arjun Ganj,Lucknow, India",,
"Neil Lines,Lucknow, India",,
"Goundan Palayam,Coimbatore, India",,
"Barsana,Mathura, India",27.6481353,77.3764667
"Jait,Mathura, India",27.582095,77.6092319
"Chhatikara,Mathura, India",27.5609785,77.624707
"Govardhan,Mathura, India",27.497349,77.4611872
"Choorahansi,Mathura, India",,
"Panigaon Banger,Mathura, India",,
"Chhata,Mathura, India",27.7226148,77.501663
"Goverdhan Road,Mathura, India",,
"Taj Expressway,Noida, India",,
"Sector 74,Noida, India",28.4716584,77.5312807
"NH-24,Moradabad, India",28.8334982,78.7732864
"Sector 17,Gurgaon, India",28.4758035,77.0607773
"Delhi Bye Pass,Meerut, India",,
"Sector 118,Noida, India",28.4707669,77.5311361
"Sector 34,Noida, India",28.5837241,77.3604675
"Sector 98,Noida, India",28.5361112,77.3596972
"Sector 10,Greater Noida, India",28.4712007,77.5325664
"Modinagar,Ghaziabad, India",28.8320713,77.5770873
"Sector 143 B,Noida, India",28.5026633,77.4262557
"Meerut Bye Pass,Meerut, India",,
"Partapur,Meerut, India",28.9165978,77.6478052
"Knowledge Park 3,Greater Noida, India",28.478588,77.4813689
"Hapur Road,Meerut, India",28.9737571,77.7135755
"Chitaipur,Varanasi, India",25.2717465,82.9662859
"Amiliha,Kanpur, India",,
"Parao,Varanasi, India",,
"Chandpur,Varanasi, India",25.3169121,82.976669
"Chunar,Mirzapur, India",25.1281931,82.8835399
"Chunagir,Varanasi, India",,
"Dandi,Allahabad, India",25.4042294,81.8432691
"Sigra,Varanasi, India",25.3112567,82.9852117
"Sarnath,Varanasi, India",25.3776274,83.0275999
"Paharia,Varanasi, India",25.3553534,83.0050168
"Sundarpur,Varanasi, India",,
"Ashapur,Varanasi, India",,
"Ratanlal Nagar,Kanpur, India",26.4464036,80.2857298
"Singhpur,Kanpur, India",,
"Sharda Nagar,Kanpur, India",,
"Harhua,Varanasi, India",25.380918,82.9075005
"Bhakti Nagar Colony,Varanasi, India",,
"Jaitpura,Varanasi, India",25.3356385,83.0111007
"Darekhu,Varanasi, India",,
"Sehmalpur,Varanasi, India",,
"Bada Lalpur,Varanasi, India",,
"Kamchchha,Varanasi, India",25.3021874,82.9868426
"Raja Talab,Varanasi, India",25.2637535,82.8510675
"Pandeypur,Varanasi, India",25.3354626,82.9827056
"Dasepur,Varanasi, India",,
"Kazi Sarai,Varanasi, India",25.3959273,82.8935704
"Bhulanpur,Varanasi, India",25.2873631,82.9565622
"Dhanpalpur,Varanasi, India",,
"Meerapur Basahi,Varanasi, India",,
"Lalpur,Varanasi, India",,
"Ramdatpur,Varanasi, India",,
"Om Nagar Colony,Varanasi, India",25.2782324,83.0067246
"Khelgaon,Ranchi, India",23.3878389,85.3924571
"Shimla Bypass Road,Dehradun, India",30.3124182,77.9677388
"Majra,Dehradun, India",30.2930012,78.0026392
"Sector 163,Noida, India",28.5705399,77.3228931
"Chi 5,Greater Noida, India",28.4305437,77.5039827
"Ramgarh,Nainital, India",29.4223327,79.5511504
"Mussoorie Road,Dehradun, India",30.4559407,78.0776845
"Bhowali,Nainital, India",29.3834967,79.5188391
"Kanwali Road,Dehradun, India",30.3209763,78.0239743
"Vasant Vihar,Dehradun, India",30.3248465,77.9994366
"Dalanwala,Dehradun, India",30.3134854,78.0592439
"Canal Road,Dehradun, India",30.3622578,78.0730905
"Badripur,Dehradun, India",,
"Race Course,Dehradun, India",,
"Malsi,Dehradun, India",30.2515106,78.1160082
"Subhash Road,Dehradun, India",30.3250841,78.0465748
"ITBP Road,Dehradun, India",,
"Kalidas Road,Dehradun, India",30.338392,78.045274
"Dhoran Road,Dehradun, India",30.3659319,78.077327
"Bilas Pur Kandali,Dehradun, India",,
"Neral,Thane, India",,
"Pydhonie,Mumbai, India",18.9539939,72.8323786
"Kamalgazi,Kolkata, India",22.4495236,88.3955392
"Kalyanpur Satellite Township,Asansol, India",,
"Minto Park,Kolkata, India",22.5419474,88.3547135
"Muzaffar Ahmed Street,Kolkata, India",22.5536136,88.358802
"Gorachand Road,Kolkata, India",,
"Park Circus,Kolkata, India",22.5407799,88.3738814
"Sadapur,Kolkata, India",,
"Burdwan,Barddhaman, India",23.2499126,87.8698352
"Bidhannagar,Durgapur, India",23.528213,87.3421372
"Picnic Garden,Kolkata, India",22.9827423,88.4234023
"Syed Amir Ali Avenue,Kolkata, India",22.5300419,88.36552
"Bolpur-Shantiniketan,Birbhum, India",23.6580425,87.6988279
"AsanSol,Asansol, India",23.6910817,86.9757852
"Shristinagar,Asansol, India",,
"City Center,Durgapur, India",23.5473187,87.3060495
"Panchgachia,Asansol, India",,
"Kulti,Asansol, India",23.7302149,86.8396711
"Kalipahari,Asansol, India",,
"Goda,Barddhaman, India",,
"Dum Dum,Kolkata, India",22.6520597,88.4360417
"Burdwan Road,Kolkata, India",22.5222288,88.3273438
"Shakespeare Sarani Road,Kolkata, India",22.5439206,88.3631226
"Narkeldanga,Kolkata, India",22.5763206,88.3802213
"Rajpur Sonarpur,Kolkata, India",22.4408748,88.4246368
"Sector 5 Salt Lake City,Kolkata, India",,
"Mankundu,Kolkata, India",22.847312,88.3471304
"VIP Road,Kolkata, India",22.6309793,88.4344131
"Chandannagar,Kolkata, India",22.8639237,88.3703496
"Harinavi,Kolkata, India",22.4125168,88.4185772
"Durgapur,Kolkata, India",22.5222297,88.3204234
"Black Burn Lane,Kolkata, India",,
"Birati,Kolkata, India",22.6632119,88.4271269
"Survey Park,Kolkata, India",22.4922238,88.3922906
"Lake Town,Kolkata, India",22.6057276,88.4029611
"Bardddhaman,Barddhaman, India",,
"Kestopur,Kolkata, India",22.5973333,88.4338521
"Topsia,Kolkata, India",22.5329913,88.396456
"Southern Avenue,Kolkata, India",,
"Chinar Park,Kolkata, India",22.6236525,88.4409538
"Hindmotor,Kolkata, India",22.683216,88.3482375
"Ghusuri,Kolkata, India",,
"Kalibazar,Barddhaman, India",,
"Sabuj Nagar,Durgapur, India",,
"Southern Bypass,Kolkata, India",,
"Tangra,Kolkata, India",22.5565107,88.3795946
"Barrackpore,Kolkata, India",22.7641623,88.3776088
"Dharmatala,Kolkata, India",22.5606093,88.3531662
"Narhe,Pune, India",18.1919971,73.8594505
"Khardah,Kolkata, India",22.7206162,88.373306
"Rajarhat Main Road,Kolkata, India",22.6140567,88.4299937
"Mohispota,Kolkata, India",,
"Netaji Subhash Chandra Bose Road,Kolkata, India",22.4657558,88.3775199
"BBD Bagh,Kolkata, India",22.5768421,88.3466282
"Manoharpukur,Kolkata, India",22.5198344,88.3501016
"Ghat Darwaja,Jaipur, India",26.9148058,75.8331999
"MI Road,Jaipur, India",26.9160258,75.8015394
"Sahapur,Kolkata, India",22.5058805,88.3264025
"Park Street,Kolkata, India",22.5551591,88.3501171
"Bhawanipur,Kolkata, India",22.5261133,88.3478009
"Beleghata,Kolkata, India",22.5506812,88.4040128
"New Alipore,Kolkata, India",22.5111648,88.3281116
"Sealdah,Kolkata, India",22.5673793,88.3710192
"Mandeville Gardens,Kolkata, India",22.5234938,88.3669059
"Hatibagan,Kolkata, India",22.5949572,88.3709282
"Iron Side Road,Kolkata, India",,
"Sarat Bose Road,Kolkata, India",22.5262287,88.3526209
"Baruipur,Kolkata, India",22.3607154,88.4325575
"Barasat,Kolkata, India",22.7191072,88.4826229
"Bijoygarh,Kolkata, India",22.4872704,88.3685589
"Noapara,Kolkata, India",22.6398418,88.3941343
"Phool Bagan,Kolkata, India",22.6796053,88.3710907
"Elgin,Kolkata, India",22.5373748,88.3475617
"Patuli,Kolkata, India",,
"Rawdon Street,Kolkata, India",22.546651,88.3592572
"Panditiya Road,Kolkata, India",22.521926,88.3573648
"Paddapukur,Kolkata, India",22.5320528,88.3530149
"Turf Road,Kolkata, India",22.5355978,88.3397831
"Purna Das Road,Kolkata, India",22.5165977,88.3636977
"Deodar Street,Kolkata, India",22.5264694,88.3601437
"Jatin Bagchi Road,Kolkata, India",22.5151321,88.3604982
"New Garia,Kolkata, India",22.4726577,88.3977506
"Dover Terrace,Kolkata, India",22.5235911,88.3575518
"Camac Street,Kolkata, India",22.5432828,88.3520869
"Elgin Road,Kolkata, India",22.5378934,88.3504887
"Taltala,Kolkata, India",22.47421,88.3551263
"Sukanta Pally,Kolkata, India",22.7950847,88.3810612
"Hindustan Park,Kolkata, India",22.5176859,88.3633438
"Netaji Subhas Road,Kolkata, India",22.7091588,88.4620171
"Tagore Park,Kolkata, India",22.5215953,88.39564
"Nayabad,Kolkata, India",22.477646,88.4399813
"Mission Pally,Kolkata, India",22.4397289,88.4180472
"Sonarpur,Kolkata, India",22.4739056,88.4052276
"Sonarpur Station Road,Kolkata, India",22.4424051,88.4309669
"Pratapgarh,Kolkata, India",22.6712983,88.4177649
"Hussainpur,Kolkata, India",,
"Prince Anwar Shah Road,Kolkata, India",22.5012764,88.3516439
"Moor Avenue,Kolkata, India",,
"Kabardanga,Kolkata, India",,
"Fartabad,Kolkata, India",22.4696214,88.3683378
"M.G.Road,Kolkata, India",22.7615542,88.3738092
"Madurdaha,Kolkata, India",,
"Haltu,Kolkata, India",22.510785,88.381874
"Padvi,Pune, India",,
"Mukundapur,Kolkata, India",22.4956263,88.398449
"Panshet,Pune, India",18.3499357,73.5595578
"Peth,Pune, India",18.3466844,73.757658
"Kona Expressway,Kolkata, India",22.585282,88.2864418
"Manicktala,Kolkata, India",22.5814269,88.392786
"Bijra,Durgapur, India",23.5816947,87.3479767
"Acharya Prafulla Chandra Road,Kolkata, India",22.5748026,88.3731301
"Gariahat,Kolkata, India",22.5194835,88.3650649
"Lataguri,Jalpaiguri, India",26.7056042,88.7698155
"Maheshtala,Kolkata, India",22.5060294,88.2501665
"Action Area 2,Kolkata, India",22.5726459,88.3638953
"Raichak,Kolkata, India",,
"Roy Para,Kolkata, India",22.6974355,88.3572192
"Tathawade Road,Pune, India",18.6244101,73.7583735
"Harish Mukherjee Road,Kolkata, India",22.5357148,88.3440574
"Hooghly-Chinsurah,Kolkata, India",22.8604934,88.4193546
"Picnic Garden Road,Kolkata, India",22.5277358,88.3781174
"Kabitirtha Sarani,Kolkata, India",22.5438225,88.3240464
"Purba Barisha,Kolkata, India",22.4562288,88.3071623
"Biren Roy Road West,Kolkata, India",22.4864389,88.2816299
"Barisha,Kolkata, India",22.4792468,88.3118473
"Shobha Bazar,Kolkata, India",22.5940341,88.362514
"Machuabazar,Kolkata, India",,
"Entally,Kolkata, India",,
"Sarsuna,Kolkata, India",22.4809986,88.284838
"Konnagar,Kolkata, India",22.69972,88.3519784
"Uttarpara,Kolkata, India",22.6670459,88.3411458
"Kovalam,Chennai, India",12.7867733,80.2491347
"Pailan,Kolkata, India",,
"Mahamaya Tala,Kolkata, India",,
"Baliya,Kolkata, India",,
"Raja Subodh Chandra Mallick Road,Kolkata, India",,
"Bagha Jatin Pally,Kolkata, India",,
"Dhakuria,Kolkata, India",22.5091067,88.3711314
"Sreerampur,Kolkata, India",,
"Brahmapur,Kolkata, India",22.4602389,88.3644484
"Kaikhali,Kolkata, India",22.6344209,88.4346171
"Airport Area,Kolkata, India",22.490878,88.3959356
"Naihati,Kolkata, India",22.8866078,88.424196
"Agarpara,Kolkata, India",22.6828782,88.3853645
"Teghoria,Kolkata, India",22.6301202,88.4338489
"Bidhannagar Road,Kolkata, India",22.5912601,88.3909641
"Belghoria Expressway,Kolkata, India",22.6532935,88.4325192
"Jawpur,Kolkata, India",22.5212414,88.586283
"Gouranganagar,Kolkata, India",,
"Baranagar,Kolkata, India",22.6530765,88.3805962
"Mominpur,Kolkata, India",22.524588,88.3218754
"Tala,Kolkata, India",22.6063508,88.3784257
"Paikpara,Kolkata, India",22.6120515,88.3855648
"Raja Santosh Road,Kolkata, India",22.5182807,88.3269139
"Garia Main Road,Kolkata, India",22.5081159,88.3671742
"Ballygunge Park,Kolkata, India",22.5334486,88.358869
"Gurusaday Dutta Road,Kolkata, India",,
"Shibrampur,Kolkata, India",22.482881,88.27196
"Biparnna Para,Kolkata, India",,
"Dhapa,Kolkata, India",22.5478233,88.4002314
"Hastings,Kolkata, India",22.5489776,88.3280129
"Action Area 1,Kolkata, India",22.5569919,88.4991673
"Action Area 2B,Kolkata, India",,
"Action Area 2D,Kolkata, India",,
"Action Area 2C,Kolkata, India",,
