city,state,country,builder_name,project_name,location_text,status,project_type,budget_raw,source
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset East Brook,"Aluva,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Senate,"Melechowa South,Kannur",ongoing,,₹99.9 Lac   -₹1.08 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Vismayam,"Sastamangalam,Trivandrum",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Pks Heritance,"Kottooli,Kozhikode",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Sovereign,"Palayam,Trivandrum",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Genesis,"Kochangadi,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Hillcrest,"Vattaiyurkavu,Trivandrum",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Homes Loretto,"Ettumanoor,Kottayam",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Laurels,"Kakkanad,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset The Leaf,"Karyavattom,Trivandrum",completed,Multistorey Apartment..,₹78.4 Lac   -₹1.26 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Legacy,"Gowreesapattom,Trivandrum",completed,"3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Kasavu,"Kalamasery,Kochi",completed,"3, 4 BHK 
										..",₹92.6 Lac   -₹1.62 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Kasavu,"South Kalamassery,Ernakulam",completed,"3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Anchorage,"Anchery,Thrissur",completed,"3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Signature Phase 1,"Kazhakkottam,Trivandrum",completed,"2, 3 BHK 
										..",₹54.0 Lac Onwards,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Summit Suites,"Kalamasery,Kochi",completed,"1 BHK 
										..",₹92.6 Lac   -₹1.62 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Picasso Palette,"Kanjikuzhy,Kottayam",completed,"3 BHK 
										..",₹82.0 Lac   -₹92.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Chrisabelle,"Velloor,Kottayam",completed,"3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Midtown,"Punkunnam,Thrissur",completed,"2 BHK 
										..",₹53.0 Lac   -₹64.5 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Silver Streak,"Alwaye,Kochi",completed,"5 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Hillcrest Thames,"Vattaiyurkavu,Trivandrum",completed,"2 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Orchestra,"Kazhakkottam,Trivandrum",completed,"3 BHK 
										..",₹79.9 Lac   -₹95.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Vilangadan Residency,"Thrippunithura,Kochi",completed,"2 BHK 
										..",₹75.0 Lac   -₹85.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset East Thottekkat,"Marine Drive,Kochi",completed,,₹3.01 Cr   -₹3.64 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Solitaire,"Panampilly Nagar,Ernakulam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Residency,"Tripunithura,Ernakulam",completed,,₹68.4 Lac   -₹70.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset I Pulse,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Iris,"Tripunithura,Ernakulam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,The Portico Phase 1,"Kadavanthra,Kochi",completed,,₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Casa Grande,"Thevara,Ernakulam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Patio,"Edappally,Ernakulam",completed,,₹50.0 Lac   -₹75.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,The Portico Phase 2,"Kadavanthra,Kochi",completed,,₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Dew,"Maradu,Ernakulam",completed,,₹45.7 Lac   -₹47.8 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Summit,"South Kalamassery,Ernakulam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Tkm Asset Grandios Sterling,"Kadappakada,Kollam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Tkm Asset Grandios Sanford,"Kadappakada,Kollam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Esteem,"Edappally,Ernakulam",completed,,₹50.0 Lac   -₹75.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Sreesidh,"Kaloor,Kochi",completed,,₹1.0 Cr   -₹1.94 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Gulmohar,"Panniyankara,Kozhikode",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Hk Hallmark,"Payyambalam,Kannur",completed,,₹82.2 Lac   -₹1.09 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Silver Swan,"Aluva,Kochi",completed,,₹37.6 Lac   -₹61.2 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Bay,"Aluva,Kochi",completed,,₹37.6 Lac   -₹61.2 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Thejomaya,"Pallimukku,Kochi",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Le Grande,"Kadavanthra,Kochi",completed,,₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Petals,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Darshan,"Guruvayur,Thrissur",completed,,₹23.4 Lac   -₹25.6 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Chiraag,"Viyyur,Thrissur",completed,,₹66.8 Lac   -₹82.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Green Ford,"Aluva,Kochi",completed,,₹37.6 Lac   -₹61.2 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Kinship,"Eroor,Kochi",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Metro Bay,"Tripunithura,Ernakulam",completed,,₹68.4 Lac   -₹70.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset First Circle,"Edappally,Ernakulam",completed,,₹50.0 Lac   -₹75.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Kottaram,"Maradu,Ernakulam",completed,,₹45.7 Lac   -₹47.8 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Life Space,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Periyar Scape,"Aluva,Kochi",completed,,₹37.6 Lac   -₹61.2 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Citybay,"Tripunithura,Ernakulam",completed,,₹68.4 Lac   -₹70.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Corridor,"Edappally,Ernakulam",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Luminaire,"Kadavanthra,Kochi",completed,,₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Sapphire,"Kanjikuzhy,Kottayam",completed,,₹82.0 Lac   -₹92.0 Lac,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,ATH Land Mark,"Pallavaram,Chennai",completed,,₹1.10 Cr   -₹1.38 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Palace Winds,"Kuravankonam,Trivandrum",completed,,,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Patio,"Cheranalloor,Kochi",completed,,₹92.0 Lac   -₹1.07 Cr,magicbricks
Kochi,Kerala,India,Paul Alukkas Developers,Paul Alukkas Treesa Gardens,"Elamakkara,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Paul Alukkas Developers,Paul Eco Paradise,"Kaloor,Kochi",completed,"3 BHK 
										Multistorey Apartment..",₹2.05 Cr Onwards,magicbricks
Kochi,Kerala,India,Paul Alukkas Developers,Evalia,"Chittoor Rd,Kochi",completed,,,magicbricks
Kochi,Kerala,India,Trinity Builders and Developers,Trinity Accord,"Edappally,Kochi",ongoing,"3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Trinity Builders and Developers,Greenark,"Palarivattom,Kochi",ongoing,,₹84.8 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Trinity Builders and Developers,Trinity New Castle,"Palarivattom,Kochi",completed,"2 BHK 
										Multistorey Apartment..",₹71 Lac Onwards,magicbricks
Kochi,Kerala,India,Trinity Builders and Developers,Trinity Citadel,"Kadavanthra,Kochi",completed,"3 BHK 
										..",₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Trinity Builders and Developers,Trinity Periyar Winds,"Aluva,Kochi",completed,,₹37.6 Lac   -₹61.2 Lac,magicbricks
Kochi,Kerala,India,Greentech Builders,Green Nature,"Kakkanad,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Greentech Builders,Wood Stock,"Kaloor,Kochi",completed,,₹1.0 Cr   -₹1.94 Cr,magicbricks
Kochi,Kerala,India,Greentech Builders,Green County,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Greentech Builders,Green Valancia,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Greentech Builders,Green Casa,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel Riverwood,"Edappally,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Town Walk,"Kalamasery,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel TownCastle,"Kalamassery,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Gardens of Delight,"Varapuzha,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel Above The World,"Kakkanad,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel The Next Prodigy,"Kakkanad,Kochi",ongoing,,₹50.9 Lac   -₹1 Cr,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Dancing Woods,"Aluva,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel Townwalk,"South Kalamassery,Ernakulam",ongoing,,,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel Raindrops,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Sky Life,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Greendale,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Casadel Builders India Pvt Ltd,Casadel Skyscape,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Unitac Builders and Developers,Unitac Blue Castle,"Palarivattom,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Unitac Builders and Developers,Unitac Sanam,"Chottanikkara,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Unitac Builders and Developers,Cooper Square Villas,"Alinchuvadu,Ernakulam",ongoing,,,magicbricks
Kochi,Kerala,India,Unitac Builders and Developers,Unitac Avonlea,"Vyttila,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Unitac Builders and Developers,Unitac Sandram,"Palarivattom,Kochi",completed,,₹84.8 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Limelight,"Edappally,Kochi",ongoing,"3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Butterflies,"Kakkanad,Kochi",ongoing,,₹80.8 Lac   -₹1.16 Cr,magicbricks
Kochi,Kerala,India,Asset Homes Pvt. Ltd.,Asset Castle,"Chottanikkara,Kochi",completed,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Dr Pais Heritage,"Poojapura,Trivandrum",ongoing,"2 BHK 
										..",,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Urbane,"Kottappuram,Thrissur",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Suburban,"Menamkulam,Trivandrum",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Signature,"Kuriachira,Thrissur",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Connekt,"Vennala,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Sreekaryam,"Sreekaryam,Trivandrum",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Maalika,"Thrippunithura,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Kottaram,"Thrippunithura,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Regent,"Edappally,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Bougain Heights,"Thrippunithura,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Spectrum,"Poochatty,Thrissur",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Urban Heights,"Jawahar Nagar,Ernakulam",ongoing,,,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Padipura,"Thrippunithura,Kochi",completed,"3 BHK 
										..",₹75.0 Lac   -₹85.0 Lac,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Maalika I,"Kadavanthra,Kochi",completed,,₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Varma Homes Pvt. Ltd.,Varma Maalika II,"Kadavanthra,Kochi",completed,,₹75.0 Lac   -₹1.20 Cr,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,Oak Ridge,"Vazhakkala,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,Grand Cyber Park,"Kakkanad,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,Grand Cyber Valley,"Kalamasery,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,Grand Silvanus,"Edappally,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,Grand Jewel Radius,"Vazhakkala,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,7 Star Nagar,"Poonamallee,Chennai",completed,,₹49.0 Lac   -₹63.0 Lac,magicbricks
Kochi,Kerala,India,Grand Homes Builders and Developers,Grand Casita,"Kakkanad,Kochi",completed,,₹70.0 Lac   -₹85.6 Lac,magicbricks
Kochi,Kerala,India,Vithayathil Homes,Legend Casa,"Kadavanthra,Kochi",ongoing,,,magicbricks
Kochi,Kerala,India,Vithayathil Homes,Vithayathil Metropole,"Kaloor,Kochi",completed,,₹1.0 Cr   -₹1.94 Cr,magicbricks
Kochi,Kerala,India,Vithayathil Homes,Vithayathil Affinity,"Edappally,Kochi",completed,,₹90.0 Lac   -₹1.12 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Pallava Gardens,"Pallavaram,Chennai",ongoing,"1, 2, 3, 4 BHK 
										Multistorey Apartment..",₹95 Lac   -₹3.50 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Garden Trails,"Mira Road East,Mumbai",ongoing,"1, 2, 3 BHK 
										Multistorey Apartment..",₹81.3 Lac   -₹2.18 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Nautilus,"Worli,Mumbai",ongoing,Multistorey Apartment..,₹28.18 Cr   -₹87.73 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,The Prestige City,"Rajendranagar Mandal,Hyderabad",ongoing,"3, 4 BHK 
										Multistorey Apartment..",₹90.8 Lac   -₹2.95 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Avalon Park At The Prestige City,"Sarjapur,Bangalore",ongoing,Multistorey Apartment..,₹1.75 Cr   -₹3 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,The Prestige City,"Mulund West,Mumbai",ongoing,"2, 4 BHK 
										Multistorey Apartment..",₹1.79 Cr   -₹4.71 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Forest Hills,"Mulund West,Mumbai",ongoing,"3, 4 BHK 
										Multistorey Apartment..",₹2.69 Cr   -₹7.09 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Southern Star,"Begur Road,Bangalore",ongoing,"1, 2, 3, 4 BHK 
										Multistorey Apartment..",₹84.3 Lac   -₹3.30 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Spring Heights,"Budwel,Hyderabad",ongoing,"3, 4 BHK 
										Multistorey Apartment..",₹1.32 Cr   -₹2.72 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Serenity Shores,"Varthur,Bangalore",ongoing,Multistorey Apartment..,₹2.48 Cr   -₹3.80 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Mayflower at The Prestige City,"NH 24,Ghaziabad",ongoing,"3, 4, 6 BHK 
										Penthouse, Multistorey Apartment..",₹3.25 Cr   -₹9 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Eden Park At The Prestige City,"Sarjapur,Bangalore",ongoing,Multistorey Apartment..,₹75 Lac   -₹1.25 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Ocean Pearl,"West Hill,Kozhikode",ongoing,"3, 4 BHK 
										Multistorey Apartment..",₹1.40 Cr   -₹2.69 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Beverly Hills,"Kokapet,Hyderabad",ongoing,Multistorey Apartment..,₹2.16 Cr   -₹3.31 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Jasdan Classic,"Byculla,Mumbai",ongoing,Multistorey Apartment..,₹7.76 Cr   -₹14.41 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Ocean Towers,"Charni Road,Mumbai",ongoing,Multistorey Apartment..,₹20 Cr   -₹56.10 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Evergreen at Prestige Raintree Park,"Whitefield,Bangalore",ongoing,"2, 3, 4 BHK 
										Multistorey Apartment..",₹1.60 Cr   -₹3.50 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Raintree Park,"Whitefield,Bangalore",ongoing,"4, 5 BHK 
										Multistorey Apartment..",₹2.84 Cr   -₹5.95 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Morar,"Pal,Surat",ongoing,Multistorey Apartment..,₹57.8 Lac   -₹87.3 Lac,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Eden Garden,"Kalamasery,Kochi",ongoing,"3, 4 BHK 
										Multistorey Apartment..",₹1.56 Cr   -₹2.40 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Tranquil,"Kokapet,Hyderabad",ongoing,"3 BHK 
										Multistorey Apartment..",₹1.96 Cr   -₹2.89 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Vaishnaoi Rainbow Waters,"Rai Durg,Hyderabad",ongoing,Multistorey Apartment..,₹7.43 Cr   -₹9.10 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Palm Court,"Ponniammanmedu,Chennai",ongoing,"1, 2, 3 BHK 
										..",,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Falcon City Luxe,"Konanakunte,Bangalore",ongoing,"2, 3, 4 BHK 
										..",₹2.18 Cr   -₹4.95 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Clairemont,"Kokapet,Hyderabad",ongoing,"3, 4 BHK 
										Multistorey Apartment..",₹2.28 Cr   -₹4.66 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Primrose Hills,"Banashankari stage 6,Bangalore",ongoing,"1, 2, 3 BHK 
										..",₹73.7 Lac   -₹2.09 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Sanctuary,"Devanahalli,Bangalore",ongoing,"4 BHK 
										Villa..",₹9.08 Cr   -₹15.20 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Orchards,"Mamidipally,Hyderabad",ongoing,,₹2 Cr   -₹3.34 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Kings County,"Jigani,Bangalore",ongoing,"1, 2, 3, 5 BHK 
										Residential Plot..",₹1.45 Cr   -₹1.58 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Eden Gardens,"Sarjapur Road,Bangalore",ongoing,"1, 2, 3 BHK 
										Multistorey Apartment..",₹1.16 Cr   -₹1.30 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Ocean Crest,"Dona Paula,Goa",ongoing,"3 BHK 
										..",₹4.17 Cr   -₹8.68 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Worli,"Worli,Mumbai",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Sycamore,"Hosur Road,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Gardenia Estates,"Devanahalli,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Autumn Leaves,"Bannerghatta Road,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Avon,"Whitefield,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige County Dale,"Whitefield,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Century Landmark,"Hebbal,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Windgates,"Thanisandra Main Road,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Sonnenahalli,"Sonnenahalli,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Singahalli,"Singahalli,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Pre Launch,"Jijamata Nagar Worli,Mumbai",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Metropolitan Tower 2,"Anna Salai,Chennai",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Roshanara,"Whitefield,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Gaganpahad Rising Star,"Gaganpahad,Hyderabad",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Tech Habitat,"Gunjur,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Highland Hideaway,"Whitefield,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Oakville,"Whitefield,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Sunset Park,"IVC Road,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,The Prestige City Pre Launch,"Bidadi,Ramanagara",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Maple Heights,"Bannerghatta Road,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Park Ridge,"Bannerghatta Road,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Prosperity Enclave,"Devanahalli,Bangalore",ongoing,,,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige White Meadows Villas,"Whitefield,Bangalore",completed,Villa..,₹8.05 Cr   -₹11.95 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Marigold,"Devanahalli,Bangalore",completed,Residential Plot..,₹1.35 Cr   -₹3.60 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Park Drive,"Devanahalli,Bangalore",completed,Residential Plot..,₹1.08 Cr   -₹3.60 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Hillside Gateway,"Kakkanad,Kochi",completed,"4 BHK 
										Villa..",₹4.92 Cr   -₹5.15 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Augusta Golf Village 1,"Hennur,Bangalore",completed,"3, 4 BHK 
										..",₹1.27 Cr   -₹1.56 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Great Acres,"Sarjapur Road,Bangalore",completed,,₹1.46 Cr   -₹5.05 Cr,magicbricks
Kochi,Kerala,India,Prestige Group,Prestige Rapperswil,"C V Raman Nagar,Bangalore",completed,"3 BHK 
										Multistorey Apartment..",₹2.08 Cr Onwards,magicbricks
