city,state,country,builder_name,project_name,location_text,status,budget_raw,latitude,longitude,project_type,source,geo_key
Kolkata,West Bengal,India,Ideal Real Estate,Unique Residency,"Hatibagan,Kolkata",completed,₹1.72 Cr   -₹2.05 Cr,22.5949572,88.3709282,"4 BHK 
										..",magicbricks,"Hatibagan,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Ideal Real Estate,Ideal Abasan,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Ideal Real Estate,Ideal Garden,"Mandeville Gardens,Kolkata",completed,₹1.80 Cr   -₹2.0 Cr,22.5234938,88.3669059,"3 BHK 
										..",magicbricks,"Mandeville Gardens,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Ideal Real Estate,Ideal Legacy,"Iron Side Road,Kolkata",completed,₹2.78 Cr   -₹4.82 Cr,,,,magicbricks,"Iron Side Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Ideal Real Estate,Ideal legacy,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,,magicbricks,"Ballygunge,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Ideal Real Estate,Ideal plaza,"Sarat Bose Road,Kolkata",completed,,22.5262287,88.3526209,,magicbricks,"Sarat Bose Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Vishnupriya,"Baruipur,Kolkata",ongoing,₹29 Lac   -₹35.7 Lac,22.3607154,88.4325575,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Baruipur,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Empire,"Madhyamgram,Kolkata",ongoing,₹41.8 Lac   -₹69.9 Lac,22.6947839,88.4530183,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Madhyamgram,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Signature,"Rajarhat,Kolkata",ongoing,₹40.8 Lac   -₹58 Lac,22.6286173,88.44061,"3 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Delight,"RT Nagar,Bangalore",ongoing,,13.0227204,77.595715,"3 BHK 
										..",magicbricks,"RT Nagar,Bangalore, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Fantasia,"Barasat,Kolkata",ongoing,₹33 Lac   -₹33.5 Lac,22.7191072,88.4826229,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Barasat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Merlion,"Rajarhat,Kolkata",ongoing,₹58.3 Lac   -₹82.6 Lac,22.6286173,88.44061,"2, 3 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Sunshine,"New Town,Kolkata",ongoing,₹44.9 Lac   -₹46.4 Lac,22.5882834,88.4734476,"2 BHK 
										Multistorey Apartment..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Mulberry,"New Town,Kolkata",ongoing,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,"3 BHK 
										..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Destiny,"Rajarhat,Kolkata",ongoing,,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Oakland,"New Town,Kolkata",ongoing,,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Meadow,"New Town,Kolkata",ongoing,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Dreamsville,"New Town,Kolkata",ongoing,,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Prime,"Rajarhat,Kolkata",ongoing,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Melody,"Rajarhat Main Road,Kolkata",ongoing,,22.6140567,88.4299937,,magicbricks,"Rajarhat Main Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Enjoy,"Rajarhat,Kolkata",ongoing,₹29.3 Lac   -₹41.6 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Magnet,"Rajarhat,Kolkata",ongoing,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Vardaan,"Rajarhat Main Road,Kolkata",completed,₹26.9 Lac   -₹46.9 Lac,22.6140567,88.4299937,"2, 3 BHK 
										..",magicbricks,"Rajarhat Main Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Sports City,"Barrackpore,Kolkata",completed,₹28.2 Lac   -₹47.8 Lac,22.7641623,88.3776088,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Barrackpore,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Skyview,"Rajarhat,Kolkata",completed,₹42.3 Lac   -₹65.9 Lac,22.6286173,88.44061,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Prestige,"Rajarhat,Kolkata",completed,₹26.6 Lac   -₹40.5 Lac,22.6286173,88.44061,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Nakshatra,"Barasat,Kolkata",completed,₹19 Lac   -₹32.2 Lac,22.7191072,88.4826229,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Barasat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Apsara Apartment,"Bijoygarh,Kolkata",completed,₹31.0 Lac   -₹57.8 Lac,22.4872704,88.3685589,"3 BHK 
										..",magicbricks,"Bijoygarh,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Apsara,"New Town,Kolkata",completed,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,"2 BHK 
										..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Residency,"New Town,Kolkata",completed,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,"3 BHK 
										..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Elite,"Rajarhat,Kolkata",completed,₹32.9 Lac   -₹42.4 Lac,22.6286173,88.44061,"3 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Galaxy,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Crystal,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Grand,"Rajarhat,Kolkata",completed,₹37.7 Lac   -₹55.9 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Magnolia Infrastructure Development Ltd.,Magnolia Success,"New Town,Kolkata",completed,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech HIJIBIJI,"Rajarhat,Kolkata",ongoing,₹64.4 Lac   -₹1.14 Cr,22.6286173,88.44061,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Curiocity Classic,"New Town,Kolkata",ongoing,₹44.4 Lac   -₹94.1 Lac,22.5882834,88.4734476,"2 BHK 
										Multistorey Apartment..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,16 Aana,"Rajarhat,Kolkata",ongoing,₹30 Lac   -₹35 Lac,22.6286173,88.44061,"2 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Rajvansh,"Rajarhat,Kolkata",ongoing,,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech The Indianaq,"Rajarhat,Kolkata",ongoing,₹18.5 Lac   -₹63 Lac,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Khushi,"Rajarhat,Kolkata",ongoing,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Teen Shotti,"Rajarhat,Kolkata",ongoing,,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Rajokiya,"Rajarhat,Kolkata",ongoing,₹20.9 Lac   -₹47.7 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Rajmahal,"Rajarhat,Kolkata",ongoing,,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Chowrastar Jamidari,"New Town,Kolkata",ongoing,,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Alpana,"Rajarhat,Kolkata",ongoing,,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Rajarhat Junction,"Rajarhat,Kolkata",completed,₹59 Lac Onwards,22.6286173,88.44061,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Curio City,"New Town,Kolkata",completed,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,"2, 3 BHK 
										..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Titli,"Noapara,Kolkata",completed,₹72.6 Lac   -₹1.08 Cr,22.6398418,88.3941343,"3 BHK 
										..",magicbricks,"Noapara,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Nirman Maya,"Rajarhat,Kolkata",completed,₹36.9 Lac   -₹60.2 Lac,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Maya 2,"Rajarhat,Kolkata",completed,₹28.1 Lac   -₹49.3 Lac,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Nirman Basanta,"Rajarhat,Kolkata",completed,₹19.6 Lac Onwards,22.6286173,88.44061,"2 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Rajarhat Residency,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,"3 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Fortune Square,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,"3 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Gharoa,"Rajarhat,Kolkata",completed,₹39.8 Lac   -₹69.1 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Baruipur Nirman,"Baruipur,Kolkata",completed,₹25.0 Lac   -₹29.7 Lac,22.3607154,88.4325575,,magicbricks,"Baruipur,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Maple Wood,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Jasmine Heights,"New Town,Kolkata",completed,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,The Signature,"Rajarhat,Kolkata",completed,₹68.7 Lac   -₹90.5 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,Realtech Group,Realtech Rajotto,"Rajarhat,Kolkata",completed,₹30.7 Lac   -₹48.7 Lac,22.6286173,88.44061,,magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Rain Tree,"Kankurgachi,Kolkata",ongoing,₹1.70 Cr   -₹2.30 Cr,22.5789725,88.3915174,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Kankurgachi,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Ozone Phase II,"EM Bypass,Kolkata",ongoing,₹1.03 Cr   -₹2.23 Cr,22.4743536,88.3886906,"3 BHK 
										..",magicbricks,"EM Bypass,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS The Reserve,"Ballygunge,Kolkata",ongoing,₹5.81 Cr   -₹9.05 Cr,22.5280337,88.3659084,"4, 5, 6 BHK 
										Multistorey Apartment..",magicbricks,"Ballygunge,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Park Origins,"Ballygunge,Kolkata",ongoing,,22.5280337,88.3659084,"2 BHK 
										..",magicbricks,"Ballygunge,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Jiva,"Phool Bagan,Kolkata",ongoing,₹1.43 Cr   -₹2.37 Cr,22.6796053,88.3710907,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Phool Bagan,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS 6 Rowdon,"Elgin,Kolkata",ongoing,,22.5373748,88.3475617,"4 BHK 
										..",magicbricks,"Elgin,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Emperador,"Shakespeare Sarani Road,Kolkata",ongoing,,22.5439206,88.3631226,,magicbricks,"Shakespeare Sarani Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Sliver Square,"Patuli,Kolkata",ongoing,,,,,magicbricks,"Patuli,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Sumon Appartment,"Garia,Kolkata",ongoing,,22.4726577,88.3977506,,magicbricks,"Garia,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Srijan Zen,"Tangra,Kolkata",ongoing,,22.5565107,88.3795946,,magicbricks,"Tangra,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Astoria,"Rawdon Street,Kolkata",completed,₹7.0 Cr   -₹7.03 Cr,22.546651,88.3592572,"4, 5 BHK 
										..",magicbricks,"Rawdon Street,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Palazzo,"Panditiya Road,Kolkata",completed,₹1.99 Cr   -₹3.16 Cr,22.521926,88.3573648,"3, 4 BHK 
										..",magicbricks,"Panditiya Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Project Jubilee Park,"Tollygunge,Kolkata",completed,₹1.69 Cr Onwards,22.498636,88.3453908,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Tollygunge,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Residency,"Paddapukur,Kolkata",completed,₹2.50 Cr   -₹2.95 Cr,22.5320528,88.3530149,"4, 5 BHK 
										..",magicbricks,"Paddapukur,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Palm Spring,"Tangra,Kolkata",completed,₹1.25 Cr Onwards,22.5565107,88.3795946,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Tangra,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Kalyan,"Turf Road,Kolkata",completed,₹1.21 Cr   -₹1.47 Cr,22.5355978,88.3397831,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Turf Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  The Address,"EM Bypass,Kolkata",completed,₹2.80 Cr Onwards,22.4743536,88.3886906,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"EM Bypass,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Qube,"New Town,Kolkata",completed,₹60 Lac Onwards,22.5882834,88.4734476,Commercial Office Space..,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Peninsula,"Topsia,Kolkata",completed,,22.5329913,88.396456,,magicbricks,"Topsia,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Vinayak Heights LLP Magnum,"VIP Road,Kolkata",completed,₹2.03 Cr   -₹2.75 Cr,22.6309793,88.4344131,"3, 4 BHK 
										..",magicbricks,"VIP Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Equinox,"Topsia,Kolkata",completed,₹57.8 Lac   -₹1.16 Cr,22.5329913,88.396456,"3 BHK 
										Multistorey Apartment..",magicbricks,"Topsia,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Anassa,"EM Bypass,Kolkata",completed,₹5.70 Cr   -₹11.37 Cr,22.4743536,88.3886906,"4, 5 BHK 
										Multistorey Apartment..",magicbricks,"EM Bypass,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Amistad,"New Town,Kolkata",completed,₹95.5 Lac   -₹2.28 Cr,22.5882834,88.4734476,"2, 3 BHK 
										..",magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,Panache,"Sector 5 Salt Lake City,Kolkata",completed,₹1.23 Cr   -₹1.85 Cr,,,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Sector 5 Salt Lake City,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Akriti,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,"3 BHK 
										..",magicbricks,"Ballygunge,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Tower,"Bondel Road,Kolkata",completed,₹2.02 Cr   -₹2.78 Cr,22.5291122,88.3695843,"3 BHK 
										..",magicbricks,"Bondel Road,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Marvella,"Tangra,Kolkata",completed,₹1.51 Cr   -₹1.99 Cr,22.5565107,88.3795946,"3 BHK 
										..",magicbricks,"Tangra,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Vinayak  Arham,"Rajarhat,Kolkata",completed,₹35.9 Lac   -₹55 Lac,22.6286173,88.44061,"3 BHK 
										..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS VYOM,"New Alipore,Kolkata",completed,₹2.39 Cr   -₹4.21 Cr,22.5111648,88.3281116,"3, 4, 6 BHK 
										..",magicbricks,"New Alipore,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Aurus,"EM Bypass,Kolkata",completed,₹3.06 Cr   -₹14.23 Cr,22.4743536,88.3886906,"3, 4, 5, 6 BHK 
										Multistorey Apartment..",magicbricks,"EM Bypass,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  ZEN,"Topsia,Kolkata",completed,₹3.07 Cr   -₹6.76 Cr,22.5329913,88.396456,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Topsia,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Abacus,"New Town,Kolkata",completed,₹1.10 Cr Onwards,22.5882834,88.4734476,Commercial Office Space..,magicbricks,"New Town,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Ixora,"Rajarhat,Kolkata",completed,₹63 Lac Onwards,22.6286173,88.44061,"3 BHK 
										Multistorey Apartment..",magicbricks,"Rajarhat,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Equinox,"Tangra,Kolkata",completed,₹57.1 Lac   -₹1.0 Cr,22.5565107,88.3795946,"3 BHK 
										..",magicbricks,"Tangra,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS Vinayak Montage,"Tangra,Kolkata",completed,₹1.05 Cr   -₹1.22 Cr,22.5565107,88.3795946,"3 BHK 
										..",magicbricks,"Tangra,Kolkata, Kolkata, West Bengal, India"
Kolkata,West Bengal,India,PS Vinayak Heights LLP,PS  Imperial Mansion,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,"5 BHK 
										..",magicbricks,"Ballygunge,Kolkata, Kolkata, West Bengal, India"
